candidate,feature,mean,std
legacy_full_retrospective,missingindicator_delta_busco_complete_trend,0.0022696612427469225,0.000844691474962598
legacy_full_retrospective,missingindicator_delta_error_improvement,0.0006597183549431702,0.00012556654298537606
legacy_full_retrospective,missingindicator_delta_busco_complete,0.0006440115680797019,8.876974579121427e-05
legacy_full_retrospective,missingindicator_score_improvement_trend,0.0006183203396345073,7.967776476102968e-05
legacy_full_retrospective,missingindicator_delta_error_rate,0.0006146394754530892,0.00014412766061628544
legacy_full_retrospective,missingindicator_delta_num_contigs,0.0006103634219518053,0.00016631860032006483
legacy_full_retrospective,missingindicator_delta_busco_complete_cumsum,0.0005984867748055984,9.001494997221303e-05
legacy_full_retrospective,missingindicator_delta_qv,0.00059076886857749,0.00010685099547745783
legacy_full_retrospective,missingindicator_qv_improvement_rate,0.0005757604771503731,0.00014002124388998245
legacy_full_retrospective,missingindicator_delta_assembly_error,0.0005554902782952981,0.00012622242704954812
legacy_full_retrospective,missingindicator_delta_qv_cumsum,0.0005425154878316459,0.00017372932797652652
legacy_full_retrospective,missingindicator_delta_n50,0.0005237729235929862,0.00020807738850234968
legacy_full_retrospective,delta_num_contigs,8.066611119872539e-05,5.055019901419801e-05
light_core_prospective,ovlp_div_initial,0.058531992461021046,0.003967107137249307
light_core_prospective,ovlp_median_div_first,0.05417760952643621,0.004428250096851963
light_core_prospective,ovlp_median_div_last,0.05325368695048138,0.00475527207481078
light_core_prospective,gc,0.05135066469413847,0.004796846576210618
light_core_prospective,total_length,0.051036343399225546,0.004855239706559305
light_core_prospective,asm_total_length,0.050708586652990974,0.005342117113819339
light_core_prospective,ai_total_bp,0.05052075740737787,0.00585981750399633
light_core_prospective,raw_read_n50,0.05032741123822167,0.0055718647541366274
light_core_prospective,asm_largest_frag,0.04601809844578351,0.0053619722195840545
light_core_prospective,asm_frag_N50,0.04536819685168635,0.0056470879553981845
light_core_prospective,ai_mean_cov,0.04491761030475301,0.005410005065272926
light_core_prospective,n50,0.04446003059174901,0.00519457267982997
light_core_prospective,ai_median_cov,0.042726322728908,0.00765681673515674
light_core_prospective,raw_total_bp,0.04222619236303788,0.005361521318652642
light_core_prospective,ai_cov_cv,0.04145054787199538,0.007629280884911389
light_core_prospective,asm_mean_coverage,0.04005358494780606,0.002485774287911745
light_core_prospective,mean_edge_coverage,0.03422907099515318,0.0019011633574141107
light_core_prospective,overlap_based_coverage,0.03216926098367034,0.0032194069299336624
light_core_prospective,ai_num_contigs,0.023591812874513417,0.0025033939869151364
light_core_prospective,coverage_est,0.022639215102442607,0.0028588284982049217
light_core_prospective,asm_fragments,0.021628715879341363,0.0023713928998581393
light_core_prospective,num_contigs,0.02090322814862399,0.0022301129767208125
light_core_prospective,total_length_from_r1,0.017507078120337013,0.0056329230894195045
light_core_prospective,min_overlap,0.017472970221958765,0.0030791398520833776
light_core_prospective,n50_from_r1,0.011731274921469841,0.0014528130670093133
light_core_prospective,delta_total_length,0.011629951483397467,0.004195029850060246
light_core_prospective,delta_n50,0.004679907942219255,0.0006009596893135202
light_core_prospective,gc_from_r1,0.0033304908255294475,0.0006631376122358789
light_core_prospective,delta_n50_trend,0.0029957977439020577,0.0004288667178260032
light_core_prospective,delta_total_length_trend,0.0026472181886375767,0.0002789672329867279
light_core_prospective,num_contigs_from_r1,0.0018197373024939033,0.0007008289470562751
light_core_prospective,delta_gc_trend,0.0007080601487461709,7.425929626923493e-05
light_core_prospective,delta_gc,0.0005005470184198729,6.717109205805408e-05
