threshold,accuracy,balanced_accuracy,macro_f1,qwk,mae,pct_early,pct_medium,pct_late,bias_applied_rate,avg_confidence,avg_rounds_saved,cpu_reduction_pct,false_early_rate,false_negative_cost
0.3,0.5882352941176471,0.5767195767195766,0.5381196581196581,0.4922760041194645,0.5588235294117647,47.05882352941176,17.647058823529413,35.294117647058826,0.0,0.6019184788707077,2.235294117647059,44.70588235294118,0.11764705882352941,0.5588235294117647
0.4,0.5294117647058824,0.5026455026455027,0.4850241545893719,0.42655059847660504,0.6176470588235294,41.17647058823529,23.52941176470588,35.294117647058826,5.88235294117647,0.6019184788707077,2.1176470588235294,42.35294117647059,0.11764705882352941,0.6176470588235294
0.5,0.4411764705882353,0.38095238095238093,0.3876027830487034,0.37926972909305057,0.6764705882352942,32.35294117647059,29.411764705882355,38.23529411764706,26.47058823529412,0.6019184788707077,1.8823529411764706,37.64705882352941,0.08823529411764706,0.6764705882352942
0.6,0.47058823529411764,0.35185185185185186,0.3528822055137845,0.4035087719298246,0.6470588235294118,29.411764705882355,20.588235294117645,50.0,52.94117647058824,0.6019184788707077,1.588235294117647,31.76470588235294,0.08823529411764706,0.6470588235294118
0.7,0.47058823529411764,0.3333333333333333,0.34259259259259256,0.4802547770700637,0.5882352941176471,20.588235294117645,26.47058823529412,52.94117647058824,70.58823529411765,0.6019184788707077,1.3529411764705883,27.058823529411768,0.029411764705882353,0.5882352941176471
0.8,0.5588235294117647,0.4867724867724868,0.4468494468494469,0.45496183206106877,0.5,5.88235294117647,41.17647058823529,52.94117647058824,94.11764705882352,0.6019184788707077,1.0588235294117647,21.176470588235293,0.029411764705882353,0.5
0.9,0.5294117647058824,0.44973544973544977,0.37520128824476656,0.46434494195688225,0.5,0.0,47.05882352941176,52.94117647058824,100.0,0.6019184788707077,0.9411764705882353,18.823529411764707,0.0,0.5
