candidate,n_trajectories,balanced_accuracy,macro_f1,min_class_recall,class_mae,quadratic_weighted_kappa,unsafe_early_stop_rate,severe_unsafe_stop_rate,quality_failure_rate,exact_round_accuracy,within_one_round_rate,mean_absolute_round_error,mean_excess_rounds,mean_premature_rounds,mean_rounds_saved,compute_reduction_fraction,mean_qv_loss_vs_r5,mean_busco_loss_vs_r5,selected_r1_fraction,selected_r2_fraction,selected_r3_fraction,selected_r4_fraction,selected_r5_fraction
always_r1,127,0.3333333333333333,0.3017241379310345,0.0,0.2125984251968504,0.0,0.30708661417322836,0.1732283464566929,0.2047244094488189,0.6929133858267716,0.8267716535433071,0.6141732283464567,0.0,0.6141732283464567,4.0,0.8,-0.017659558934960993,-0.07795275590551214,1.0,0.0,0.0,0.0,0.0
always_r5,127,0.3333333333333333,0.025252525252525252,0.0,1.7874015748031495,0.0,0.0,0.0,0.0,0.03937007874015748,0.09448818897637795,3.3858267716535435,3.3858267716535435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
legacy_historical_leaky_material,127,0.32866479925303455,0.3252032520325203,0.0,0.33858267716535434,0.1534439942491178,0.16535433070866143,0.10236220472440945,0.1968503937007874,0.48031496062992124,0.7559055118110236,0.8346456692913385,0.5275590551181102,0.30708661417322836,3.1653543307086616,0.6330708661417324,-0.006744288607253516,0.20078740157480288,0.44881889763779526,0.33858267716535434,0.16535433070866143,0.023622047244094488,0.023622047244094488
legacy_rebuilt_material,127,0.3318394024276377,0.3283171521035599,0.0,0.33070866141732286,0.1620480337820006,0.16535433070866143,0.10236220472440945,0.1889763779527559,0.48031496062992124,0.7559055118110236,0.8267716535433071,0.5275590551181102,0.2992125984251969,3.15748031496063,0.631496062992126,-0.00655006150057851,0.11181102362204688,0.4330708661417323,0.36220472440944884,0.15748031496062992,0.023622047244094488,0.023622047244094488
light_core_material,127,0.5017740429505135,0.4596060943887031,0.35294117647058826,0.36220472440944884,0.264576677316294,0.14173228346456693,0.07086614173228346,0.12598425196850394,0.5039370078740157,0.7322834645669292,0.8503937007874016,0.6062992125984252,0.2440944881889764,3.0236220472440944,0.6047244094488189,-0.007815438502333471,-0.025196850393700895,0.4645669291338583,0.2440944881889764,0.2047244094488189,0.023622047244094488,0.06299212598425197
light_fasta_material,127,0.3690009337068161,0.3366001209921355,0.0,0.3937007874015748,0.12110726643598613,0.1732283464566929,0.07086614173228346,0.13385826771653545,0.3543307086614173,0.7007874015748031,1.031496062992126,0.7716535433070866,0.25984251968503935,2.874015748031496,0.5748031496062992,-0.006034243007197497,0.02440944881889762,0.31496062992125984,0.3543307086614173,0.2283464566929134,0.09448818897637795,0.007874015748031496
quality_causal_material,127,0.32866479925303455,0.32905434317501064,0.0,0.36220472440944884,0.11723818350324389,0.1889763779527559,0.08661417322834646,0.16535433070866143,0.47244094488188976,0.7480314960629921,0.889763779527559,0.5826771653543307,0.30708661417322836,3.1102362204724407,0.6220472440944882,-0.0072900511269164215,-0.011023622047244419,0.4566929133858268,0.33070866141732286,0.12598425196850394,0.03937007874015748,0.047244094488188976
