candidate,stop_threshold,n_trajectories,balanced_accuracy,macro_f1,min_class_recall,class_mae,quadratic_weighted_kappa,unsafe_early_stop_rate,severe_unsafe_stop_rate,quality_failure_rate,exact_round_accuracy,within_one_round_rate,mean_absolute_round_error,mean_excess_rounds,mean_premature_rounds,mean_rounds_saved,compute_reduction_fraction,mean_qv_loss_vs_r5,mean_busco_loss_vs_r5,selected_r1_fraction,selected_r2_fraction,selected_r3_fraction,selected_r4_fraction,selected_r5_fraction
legacy_rebuilt_material,0.5,127,0.3465919701213818,0.3327993592310773,0.0,0.2047244094488189,0.19747235387045814,0.25196850393700787,0.13385826771653545,0.2047244094488189,0.5984251968503937,0.8503937007874016,0.6299212598425197,0.16535433070866143,0.4645669291338583,3.6850393700787403,0.7370078740157481,-0.012372803888636052,0.006299212598424755,0.7322834645669292,0.2283464566929134,0.031496062992125984,0.007874015748031496,0.0
light_core_material,0.5,127,0.3211951447245565,0.3154320987654321,0.0,0.2677165354330709,0.258177570093458,0.25984251968503935,0.12598425196850394,0.1889763779527559,0.5669291338582677,0.7874015748031497,0.7244094488188977,0.28346456692913385,0.4409448818897638,3.543307086614173,0.7086614173228346,-0.0137047199954473,-0.04330708661417393,0.7559055118110236,0.11811023622047244,0.06299212598425197,0.03937007874015748,0.023622047244094488
light_fasta_material,0.5,127,0.3376283846872082,0.33047252638847785,0.0,0.2755905511811024,0.04544660024471259,0.25196850393700787,0.11023622047244094,0.18110236220472442,0.48031496062992124,0.8188976377952756,0.7559055118110236,0.33858267716535434,0.41732283464566927,3.4645669291338583,0.6929133858267716,-0.009803029702865337,0.024409448818897034,0.5748031496062992,0.31496062992125984,0.11023622047244094,0.0,0.0
quality_causal_material,0.5,127,0.33389355742296917,0.32333389196134293,0.0,0.2283464566929134,0.281008749356665,0.25984251968503935,0.13385826771653545,0.1968503937007874,0.5905511811023622,0.8110236220472441,0.6692913385826772,0.2125984251968504,0.4566929133858268,3.62992125984252,0.725984251968504,-0.012992941414306076,-0.05669291338582724,0.7480314960629921,0.16535433070866143,0.06299212598425197,0.015748031496062992,0.007874015748031496
legacy_historical_leaky_material,0.6,127,0.36676003734827267,0.36330275229357795,0.0,0.23622047244094488,0.24404761904761907,0.1968503937007874,0.11023622047244094,0.1732283464566929,0.5590551181102362,0.8188976377952756,0.7007874015748031,0.3228346456692913,0.3779527559055118,3.440944881889764,0.6881889763779527,-0.009794635628540027,-0.03228346456692945,0.5826771653543307,0.30708661417322836,0.08661417322834646,0.015748031496062992,0.007874015748031496
legacy_rebuilt_material,0.6,127,0.3604108309990663,0.3557098765432099,0.0,0.25196850393700787,0.22085889570552153,0.2047244094488189,0.11023622047244094,0.18110236220472442,0.5433070866141733,0.8031496062992126,0.7322834645669292,0.3464566929133858,0.3858267716535433,3.425196850393701,0.6850393700787402,-0.00982354169711637,0.014960629921259495,0.5826771653543307,0.29133858267716534,0.10236220472440945,0.015748031496062992,0.007874015748031496
light_core_material,0.6,127,0.4276377217553688,0.4213145952276387,0.2,0.2992125984251969,0.2816403488098044,0.1968503937007874,0.07874015748031496,0.14960629921259844,0.5669291338582677,0.7952755905511811,0.7165354330708661,0.4015748031496063,0.31496062992125984,3.2992125984251968,0.6598425196850394,-0.010027595733888691,-0.10314960629921295,0.6062992125984252,0.1968503937007874,0.13385826771653545,0.015748031496062992,0.047244094488188976
light_fasta_material,0.6,127,0.29635854341736695,0.2956394818463784,0.0,0.3700787401574803,0.05767884642307153,0.2283464566929134,0.09448818897637795,0.1732283464566929,0.3937007874015748,0.7322834645669292,0.9212598425196851,0.5748031496062992,0.3464566929133858,3.15748031496063,0.631496062992126,-0.007797880944304141,0.05669291338582601,0.4330708661417323,0.33858267716535434,0.1889763779527559,0.031496062992125984,0.007874015748031496
quality_causal_material,0.6,127,0.32754435107376284,0.31997294097750717,0.0,0.25984251968503935,0.21451199275908883,0.23622047244094488,0.11023622047244094,0.1889763779527559,0.5669291338582677,0.8188976377952756,0.6850393700787402,0.29133858267716534,0.3937007874015748,3.4881889763779528,0.6976377952755906,-0.011186381694523406,-0.06220472440944928,0.6535433070866141,0.2440944881889764,0.06299212598425197,0.015748031496062992,0.023622047244094488
legacy_historical_leaky_material,0.7,127,0.32866479925303455,0.3252032520325203,0.0,0.33858267716535434,0.1534439942491178,0.16535433070866143,0.10236220472440945,0.1968503937007874,0.48031496062992124,0.7559055118110236,0.8346456692913385,0.5275590551181102,0.30708661417322836,3.1653543307086616,0.6330708661417324,-0.006744288607253516,0.20078740157480288,0.44881889763779526,0.33858267716535434,0.16535433070866143,0.023622047244094488,0.023622047244094488
