threshold,accuracy,balanced_accuracy,macro_f1,qwk,mae,pct_early,pct_medium,pct_late,bias_applied_rate,avg_confidence,avg_rounds_saved,cpu_reduction_pct,false_early_rate,false_negative_cost
0.3,0.9192546583850931,0.9175327715355804,0.9125687070131514,0.847112880992495,0.11801242236024845,20.496894409937887,25.465838509316768,54.037267080745345,0.0,0.7979685161924854,1.329192546583851,26.583850931677024,0.018633540372670808,0.11801242236024845
0.4,0.9316770186335404,0.9250234082397003,0.9280608022228134,0.870145179302643,0.09937888198757763,19.25465838509317,24.84472049689441,55.90062111801242,3.7267080745341614,0.7979685161924854,1.2670807453416149,25.341614906832298,0.012422360248447204,0.09937888198757763
0.5,0.9006211180124224,0.8750234082397004,0.8841817186644771,0.8541477934515336,0.12422360248447205,16.149068322981368,27.32919254658385,56.52173913043478,9.316770186335404,0.7979685161924854,1.1925465838509317,23.850931677018632,0.006211180124223602,0.12422360248447205
0.6,0.8944099378881988,0.855430711610487,0.8737312528404787,0.8629607804622537,0.12422360248447205,14.906832298136646,26.08695652173913,59.006211180124225,14.285714285714285,0.7979685161924854,1.1180124223602483,22.360248447204967,0.0,0.12422360248447205
0.7,0.8385093167701864,0.7679307116104869,0.7897326203208556,0.8059372524709854,0.18012422360248448,11.180124223602485,27.95031055900621,60.86956521739131,22.36024844720497,0.7979685161924854,1.0062111801242235,20.12422360248447,0.0,0.18012422360248448
0.8,0.7888198757763976,0.6950140449438202,0.7202124099233815,0.756635146061096,0.22981366459627328,9.316770186335404,26.70807453416149,63.975155279503106,35.40372670807454,0.7979685161924854,0.906832298136646,18.13664596273292,0.0,0.22981366459627328
0.9,0.5900621118012422,0.40126404494382023,0.37154370580632073,0.5313409664273239,0.42857142857142855,1.2422360248447204,22.981366459627328,75.77639751552795,65.83850931677019,0.7979685161924854,0.5093167701863354,10.186335403726707,0.0,0.42857142857142855
